timestamp,temperature_c,humidity_percent,pressure_pa,gas_ppm,radiation_uSv_h,battery_voltage_v,solar_current_ma,cpu_temp_c,vibration_mms,satellite_mode,region,fault_flag,battery_voltage_next,altitude_m,magnetic_field_uT,solar_panel_temp_c,gyro_stability_index
2025-01-01 00:02:24,15.12,,100945.67,490.2,0.1936,7.392,332.21,43.37,2.743,IDLE,ASIA,NO,8.027,399554.4477476799,54.281684866327595,9.452831141398034,0.6102951309680407
2025-01-01 00:02:25,17.51,25.23,101204.52,353.05,0.212,6.905,459.24,44.52,1.339,ACTIVE,AMERICA,NO,7.803,399994.5945324413,25.534567977517547,15.14328142125366,0.8036829186216108
2025-01-01 00:02:26,16.33,28.43,101079.53,98.7,0.136,7.513,366.28,53.26,4.151,SAFE,ASIA,,8.239,400436.7033352064,46.221427410552096,4.896196524669808,0.551959596584863
2025-01-01 00:02:27,19.16,50.95,100945.6,205.42,0.2123,7.406,397.85,54.5,0.868,SAFE,AMERICA,NO,8.165,,,36.01330688971816,0.8092759799573008
2025-01-01 00:02:28,26.4,31.46,100675.2,371.39,0.2319,7.464,516.55,47.13,3.354,SAFE,AMERICA,NO,,399938.5205341438,40.25632871989905,32.94718842594118,0.0
2025-01-01 00:02:29,20.94,33.6,102305.55,398.14,0.1868,7.692,528.44,49.45,2.66,ACTIVE,,NO,8.77,400528.6299945616,44.19680864365548,34.118031249155905,0.1737132753436037
,19.05,24.36,101074.72,160.32,0.0,7.242,343.24,43.88,1.454,ACTIVE,AMERICA,NO,7.912,400117.4531192454,41.59972458543424,37.304831300791065,0.15372993535888957
2025-01-01 00:02:31,13.79,38.16,101489.98,353.8,0.0694,7.314,502.87,46.76,2.206,ACTIVE,AFRICA,NO,8.308,399959.93854914856,,32.976398163268684,0.7179096701068488
2025-01-01 00:02:32,9.95,36.08,100445.51,448.83,0.2681,7.091,234.7,45.7,2.676,IDLE,ASIA,NO,7.537,400043.4693876836,44.127554881588985,21.36143598846692,0.6133293228946537
2025-01-01 00:02:33,17.08,36.14,102003.82,469.83,0.1558,7.458,377.21,45.32,2.501,IDLE,AMERICA,NO,8.179,399911.4958300321,39.461227700704285,26.83664252629176,0.5054021591744188
2025-01-01 00:02:34,19.68,31.72,101408.58,300.46,0.1561,7.45,417.92,53.01,0.479,SAFE,ASIA,NO,8.254,400160.92537952244,43.832229967730036,33.042986649237605,0.6970475174576533
2025-01-01 00:02:35,30.61,38.27,101103.06,402.62,0.0918,7.322,337.35,44.6,2.309,ACTIVE,AFRICA,,7.994,,43.667525312498114,29.00686542011581,0.4518573253975901
2025-01-01 00:02:36,20.78,40.17,101107.43,,0.1054,7.624,323.35,39.97,0.889,SAFE,ASIA,NO,8.233,400058.4899971961,48.43133294156543,17.757225254725512,0.7635536842991683
2025-01-01 00:02:37,25.9,32.26,101759.7,452.29,,,215.67,,2.839,IDLE,ASIA,NO,7.49,399952.12311113375,45.852582135087815,25.494285116290392,0.8278033568659651
2025-01-01 00:02:38,,29.08,99848.45,456.97,0.2549,7.438,345.73,42.71,2.856,IDLE,AMERICA,NO,,399669.8682836547,48.93646964580633,26.415721853743317,0.15528801156479338
2025-01-01 00:02:39,12.89,37.16,100912.9,363.62,0.2058,7.58,156.98,48.53,0.905,SAFE,AFRICA,NO,7.884,399879.5097608117,47.36174593503164,34.36343415398116,0.6504190196355584
2025-01-01 00:02:40,14.21,22.77,101265.46,338.66,0.1886,7.237,334.02,40.54,0.419,IDLE,AFRICA,,7.883,399982.32038200716,51.958085768401965,27.50398177217253,0.6446178793592354
2025-01-01 00:02:41,15.65,24.26,101259.69,382.65,0.1939,6.988,357.24,54.0,1.756,SAFE,AMERICA,NO,7.673,399985.8683411825,43.48255179070244,27.67196581673577,0.277304149568547
2025-01-01 00:02:42,32.77,29.57,102577.66,258.35,0.1451,6.891,439.43,42.85,,ACTIVE,EUROPE,NO,7.746,400171.2850707702,49.59880382023384,17.43355063607817,
2025-01-01 00:02:43,15.07,16.07,101156.2,483.45,0.0657,7.447,208.84,57.55,,ACTIVE,AFRICA,NO,7.845,400120.0100499002,45.37654181704164,29.23797518971368,0.4822310662877479
2025-01-01 00:02:44,25.03,36.62,101820.11,166.35,0.0506,7.908,390.79,45.21,2.337,,AFRICA,NO,8.698,399931.6024093303,52.63102622298122,21.141750495098254,0.5637520651754826
2025-01-01 00:02:45,14.58,22.3,102230.83,289.48,0.242,7.217,418.36,49.23,1.876,IDLE,ASIA,NO,8.062,399918.7014274584,46.83054633357003,30.616231735622307,0.6382424284897497
2025-01-01 00:02:46,25.59,26.23,,345.65,0.1477,7.535,347.35,52.95,2.083,ACTIVE,AMERICA,NO,8.185,400042.75099091453,40.21583820729009,23.550046218297933,0.7762733884544457
2025-01-01 00:02:47,22.31,28.29,100988.09,406.36,0.1834,6.672,403.69,54.79,1.333,ACTIVE,AMERICA,NO,7.46,399947.7169706359,44.700287471139035,16.92270714519546,0.5197474832702366
2025-01-01 00:02:48,19.06,30.31,,428.9,0.1648,7.512,382.39,50.02,1.178,IDLE,AMERICA,YES,8.273,399913.6126281942,44.010512089591536,22.73578626033335,0.5455173522213774
2025-01-01 00:02:49,19.76,27.25,101697.71,528.68,0.1683,7.073,37.92,65.97,,SAFE,EUROPE,NO,7.16,399843.4187792414,40.89617484459621,19.550009760217097,0.9901613174526036
2025-01-01 00:02:50,16.07,29.46,102147.51,359.33,0.1741,7.282,239.34,,2.416,SAFE,AFRICA,NO,7.72,399932.01292715204,,20.86457215309884,0.5691897562424111
2025-01-01 00:02:51,22.68,29.52,101597.98,263.84,0.1988,7.424,607.13,32.93,1.714,IDLE,EUROPE,NO,8.628,400109.273793407,34.54484690693805,24.053120801906744,0.3911248796709759
2025-01-01 00:02:52,17.27,26.42,101941.72,332.6,,6.902,428.72,44.72,1.158,ACTIVE,EUROPE,NO,7.76,399803.05787752924,42.052522383259735,24.60629368818706,0.6461563020983003
,12.65,23.81,,311.67,,8.344,277.81,51.36,3.242,SAFE,AMERICA,NO,8.867,400104.6459905534,48.413499449029665,9.786493388677561,0.4103664890065476
2025-01-01 00:02:54,12.33,38.65,101743.69,412.39,0.0984,7.218,394.0,48.64,3.369,IDLE,EUROPE,NO,7.976,400546.72045172023,47.782881773308226,37.501441561587555,0.41250363364011333
2025-01-01 00:02:55,21.04,13.16,100774.68,221.96,0.1668,7.582,435.32,36.85,2.911,IDLE,AFRICA,NO,8.429,399902.37215727975,42.433231461529864,20.00437654367184,0.2948644830227096
,29.47,28.35,101350.53,328.95,0.0672,7.848,534.93,42.3,2.506,IDLE,EUROPE,NO,8.908,399955.66371252097,46.82826987485764,40.967848914262404,0.5661911647585657
2025-01-01 00:02:57,20.96,26.25,102010.11,544.72,0.1383,7.488,,38.52,1.128,ACTIVE,EUROPE,NO,8.073,399915.6915197485,51.33997849071045,29.950123585657522,0.7878504550817744
2025-01-01 00:02:58,19.29,33.35,101200.61,371.58,0.1038,7.032,278.48,39.69,3.025,ACTIVE,AFRICA,NO,7.582,400068.58595088276,41.321140843661105,13.691395687004924,0.6000012000743516
2025-01-01 00:02:59,21.71,18.37,102077.85,223.65,0.1517,7.431,290.27,44.25,2.463,SAFE,EUROPE,NO,7.981,399941.1449618017,37.71225050628004,16.15625657414807,0.6479536863156176
2025-01-01 00:03:00,27.84,26.0,101291.53,309.23,0.2015,6.849,281.43,48.73,,SAFE,EUROPE,NO,7.416,399955.2307976145,45.10138204184903,28.222158560183644,0.65568812020407
2025-01-01 00:03:01,21.32,29.18,101492.17,82.04,0.1553,7.301,277.4,39.17,2.564,ACTIVE,AMERICA,NO,7.849,399695.6525504062,51.688901113052275,15.204147507285047,0.8026079140864919
2025-01-01 00:03:02,17.53,38.56,101149.63,342.94,0.2873,7.903,372.49,39.92,1.592,IDLE,AMERICA,NO,8.596,,51.381795748843714,35.84460654717666,0.35775089528338605
2025-01-01 00:03:03,26.64,32.66,101404.77,547.72,0.2057,6.977,299.47,50.69,2.663,IDLE,EUROPE,YES,7.568,399767.3347870948,44.02613512369258,30.713504284206678,
2025-01-01 00:03:04,22.57,20.53,101431.22,207.61,0.134,7.153,342.55,38.15,2.916,SAFE,ASIA,NO,7.792,399852.9341982735,48.723293547257,47.687613349942026,
2025-01-01 00:03:05,,26.1,100520.73,175.27,0.144,7.956,574.68,37.79,2.416,SAFE,EUROPE,NO,9.0,400238.54538155574,44.90184074964183,29.873520257659813,0.5101170274628298
2025-01-01 00:03:06,21.1,37.09,101104.2,271.61,0.1764,7.348,,62.59,1.332,,AFRICA,NO,7.791,399827.0509053294,54.91472241664819,15.692448703951333,0.35201646926597796
2025-01-01 00:03:07,12.65,20.39,100708.4,460.56,0.1993,7.132,390.42,40.79,2.494,SAFE,,NO,7.886,399927.4939956622,47.74256586127758,32.33050781473956,0.5510382778388696
2025-01-01 00:03:08,11.79,29.37,,554.56,0.0636,7.517,213.73,30.4,2.449,ACTIVE,ASIA,NO,7.946,400117.74170278624,37.253632451796015,25.981009431599375,0.08608713105834204
2025-01-01 00:03:09,29.91,29.93,100927.42,403.79,0.1946,7.259,461.24,35.08,1.439,IDLE,AMERICA,NO,,,43.052108949631425,25.344610801848667,0.7077952971774348
2025-01-01 00:03:10,30.34,26.91,101830.91,195.69,0.0654,6.585,484.28,29.06,1.727,SAFE,ASIA,NO,7.501,400115.8976602629,45.37902788215296,30.007910679991532,0.3451254496294712
2025-01-01 00:03:11,18.92,51.57,101836.7,347.33,0.1878,6.992,245.88,58.2,3.524,ACTIVE,,NO,7.449,400339.8162644421,,16.546892054635386,0.10728477992169849
2025-01-01 00:03:12,17.7,26.7,101605.15,,0.227,8.017,266.5,44.42,,IDLE,AFRICA,NO,8.536,400091.3815354563,46.215555238121,30.045969585668978,0.7104836711839915
2025-01-01 00:03:13,28.77,33.6,100691.18,312.69,0.171,7.498,430.01,,1.562,ACTIVE,AFRICA,NO,8.341,399750.6127175635,42.46353726357188,31.055787654758564,0.5278463977476858
,13.36,23.87,,366.86,0.0,7.839,,49.49,0.383,IDLE,AMERICA,NO,8.415,400196.91090229445,,28.283381321270753,0.6088488173884835
2025-01-01 00:03:15,14.63,,100651.4,378.87,0.0252,7.091,520.06,58.7,3.186,,AFRICA,NO,8.133,,39.936769221913266,5.668332816293816,0.8743290197340043
2025-01-01 00:03:16,23.86,36.97,101251.35,164.5,0.1894,7.383,205.78,43.63,3.696,SAFE,AMERICA,NO,7.78,399627.7396177448,43.678766189518775,26.012702541991466,0.7038675436539079
2025-01-01 00:03:17,17.63,25.3,101648.71,469.75,0.0,7.349,479.25,58.06,3.259,ACTIVE,AFRICA,NO,8.3,399768.9359961184,51.0498900520714,10.827607383350745,0.7644703338864078
2025-01-01 00:03:18,,29.56,101821.05,452.45,0.1927,7.236,618.5,42.31,1.716,,AFRICA,,8.467,399956.17595565476,45.487027760985555,12.007318521412095,0.5828433232166765
2025-01-01 00:03:19,19.02,22.84,101561.42,110.78,0.2189,7.463,397.05,35.59,2.537,SAFE,ASIA,NO,8.237,400134.54426624445,46.15149498107947,13.799208797701088,0.9451331564471714
2025-01-01 00:03:20,22.03,20.84,,190.32,0.2295,7.066,273.57,59.48,1.26,IDLE,AMERICA,NO,7.563,399924.9892475647,40.27413962388537,22.864396601897504,0.6036846897089784
2025-01-01 00:03:21,28.44,38.29,101454.88,233.64,,,256.75,39.23,2.865,IDLE,AMERICA,NO,8.262,400053.0655704307,43.447354099541094,22.20163179572682,0.23199952574463117
2025-01-01 00:03:22,20.54,25.57,101208.22,439.8,0.1807,7.54,330.56,40.48,1.534,IDLE,ASIA,NO,8.158,399910.67173237365,42.33009032064912,40.35609287212841,0.19328918506340798
2025-01-01 00:03:23,23.86,10.69,,259.87,0.1646,7.348,,53.31,1.492,IDLE,,,8.21,400370.9030462125,44.31924394612964,33.755410268979965,0.6794516947121699
2025-01-01 00:03:24,7.7,44.12,101778.24,398.16,0.0469,7.44,170.77,45.28,1.932,IDLE,ASIA,NO,7.787,399858.5617373195,56.726579969071175,37.34448955911144,0.3287722077166537
2025-01-01 00:03:25,19.71,23.58,101062.91,328.19,0.2022,7.309,312.83,44.12,1.552,ACTIVE,AFRICA,NO,7.925,400275.4338090948,,33.81383211036978,0.5437055358686441
2025-01-01 00:03:26,14.94,28.03,101514.49,358.54,,6.883,365.79,42.96,2.588,IDLE,AMERICA,NO,7.594,399995.10274966626,46.46992368118635,13.160393659486886,0.6318687822351574
2025-01-01 00:03:27,12.69,43.13,101177.84,409.51,0.1983,7.103,536.5,39.67,1.317,IDLE,EUROPE,,8.181,400080.53326160385,42.947517744604724,17.767070783004527,0.4380572573860435
2025-01-01 00:03:28,14.73,28.87,100320.7,382.68,0.1148,7.346,573.4,46.45,4.07,,AFRICA,NO,8.499,399491.9076232639,42.32749178055437,-1.456277179848687,0.2818973069815124
2025-01-01 00:03:29,18.0,28.69,101545.05,347.72,0.2018,7.294,334.21,48.9,2.44,IDLE,EUROPE,NO,7.955,400319.195505013,45.63037801442706,24.90476126687374,0.28282633973219123
2025-01-01 00:03:30,25.5,20.17,,389.25,0.2408,7.594,,43.21,1.72,ACTIVE,AFRICA,NO,8.037,399806.98318080796,47.92086375298189,39.81894685868788,0.44306881914138024
,12.04,16.92,101489.11,376.04,0.2316,7.568,366.82,49.53,1.219,,AMERICA,NO,8.309,400136.9561349944,,25.59397460045674,0.6028811384448768
2025-01-01 00:03:32,20.18,28.67,100557.35,324.84,0.2219,7.232,371.12,48.3,1.752,ACTIVE,ASIA,NO,7.985,399870.5170914967,,13.69884024124605,0.2579007734501553
2025-01-01 00:03:33,,32.9,100965.17,298.25,0.0386,7.113,492.34,48.1,1.833,ACTIVE,AMERICA,NO,8.105,399728.51855681406,45.750231058244175,16.82866016826454,0.9230717317499422
2025-01-01 00:03:34,18.03,32.44,101108.2,575.65,0.1779,,296.76,42.73,1.783,SAFE,AFRICA,NO,8.15,400180.2875650051,48.65167108599385,29.778898715360285,0.6153941600236211
2025-01-01 00:03:35,,26.15,101925.86,296.88,0.1952,7.457,,42.03,1.604,ACTIVE,EUROPE,NO,7.912,399891.3332269597,51.15742112737334,,0.5857564627406716
2025-01-01 00:03:36,23.23,30.16,101058.24,514.04,0.2227,7.214,348.6,47.96,1.342,SAFE,AMERICA,NO,7.894,399977.03767960274,50.517184893467245,34.55338964721847,0.4941200060411371
2025-01-01 00:03:37,28.02,15.3,100787.51,267.78,0.1861,7.057,309.19,35.4,2.726,SAFE,AFRICA,NO,7.678,399939.29891680606,42.98973669260783,33.17697716393604,0.5273660281570157
2025-01-01 00:03:38,19.07,33.68,101507.17,447.22,0.2586,7.197,306.0,68.2,3.13,,ASIA,NO,7.752,399635.55648098764,31.80216405229723,22.534145381032353,0.5838718066654236
,15.82,31.29,101216.51,564.05,0.0221,7.518,245.8,24.88,1.31,SAFE,AMERICA,NO,7.976,399757.5469633385,38.98624117370409,13.783884583215674,0.5357395386881535
,18.66,,101720.28,309.5,0.1891,7.906,199.34,40.51,1.96,IDLE,AFRICA,NO,8.325,399587.7923736823,38.82911390880245,30.64481773752412,0.7826297297601071
2025-01-01 00:03:41,,30.06,100819.06,269.91,0.1835,7.336,423.24,49.11,0.561,SAFE,AFRICA,YES,8.176,399814.76370450703,45.917067879309066,18.370272142307357,0.7677409876451555
2025-01-01 00:03:42,21.06,22.46,101430.43,298.49,0.2132,7.15,,50.84,1.563,ACTIVE,EUROPE,NO,7.899,400312.2122879422,39.86044132659506,30.09573337354329,0.55373219463658
2025-01-01 00:03:43,,29.59,102559.78,347.68,0.2579,8.047,253.58,38.24,3.575,ACTIVE,EUROPE,NO,8.528,,41.434299157326336,31.21332898885678,0.3671690559271566
2025-01-01 00:03:44,20.54,27.38,101205.36,388.62,,7.288,448.39,39.8,2.96,SAFE,EUROPE,NO,8.149,,,19.72978334394206,0.33011988831977707
2025-01-01 00:03:45,21.37,33.48,101418.37,345.2,0.2556,,128.89,45.4,2.495,IDLE,AFRICA,NO,7.387,400197.59967277135,60.79722473336073,40.9827816379135,
2025-01-01 00:03:46,35.1,30.22,100494.48,299.6,0.207,7.278,301.04,34.14,1.075,ACTIVE,AMERICA,NO,7.852,400062.8260304739,52.80101996864019,22.359579861389257,0.4638192703103333
2025-01-01 00:03:47,31.26,19.92,100898.51,584.55,0.1369,7.263,375.84,35.38,,,AMERICA,NO,8.014,400298.109077569,43.11499935972601,34.71699113411416,0.6313020354019441
,14.88,16.91,101554.86,325.95,0.0864,7.781,482.94,52.01,1.587,SAFE,AFRICA,NO,8.733,399904.00018737116,54.19682571285674,33.076519071956746,0.8544006021426793
2025-01-01 00:03:49,18.28,32.1,101160.05,275.59,0.1637,6.898,283.34,51.54,2.817,IDLE,ASIA,NO,7.426,400302.79929305875,45.63687859258878,22.141878456748245,0.5761118932835342
2025-01-01 00:03:50,11.22,41.06,101632.22,449.66,0.17,7.578,484.88,45.09,3.041,IDLE,ASIA,NO,8.548,400015.48256967426,,13.297810454825438,0.3742066221634438
2025-01-01 00:03:51,16.46,30.63,101537.47,451.57,0.1739,7.397,271.79,51.16,,,AMERICA,NO,7.863,400004.7141809765,47.21711760939978,25.33133442275447,0.25869402482441783
,,36.51,100665.99,,0.1061,7.233,,45.75,2.727,ACTIVE,AMERICA,NO,8.056,,40.24874305860081,33.01238689646297,0.4829142730896722
2025-01-01 00:03:53,27.24,38.1,101832.65,,0.1927,,551.86,38.81,1.419,IDLE,ASIA,,8.403,400275.4208301083,35.18948388204629,,0.5625931213189237
2025-01-01 00:03:54,15.63,32.13,100703.66,391.55,0.1216,7.325,230.01,35.73,2.265,ACTIVE,,NO,,400411.63677499385,34.60842250920787,21.543741152453514,0.3148258508156748
2025-01-01 00:03:55,16.08,23.48,100942.54,315.41,0.2352,7.426,368.17,50.0,2.848,SAFE,AMERICA,,8.087,,50.60273790051911,29.625382380802595,0.5084748215887328
2025-01-01 00:03:56,7.12,31.56,101439.74,121.73,0.2697,7.265,414.87,39.6,3.285,IDLE,ASIA,YES,8.068,400201.1657351579,44.23313053483824,27.7347127046548,0.7608323936727241
2025-01-01 00:03:57,19.02,39.66,102108.51,237.46,0.0931,7.38,200.69,51.47,1.081,SAFE,,NO,7.797,399949.1229962336,39.53817660688607,17.44159479442836,0.4204317122417347
2025-01-01 00:03:58,13.63,34.24,100823.06,375.03,,7.167,,42.56,3.171,SAFE,ASIA,NO,7.921,399993.72443617356,46.80387911961039,10.62087404532576,0.4755349190537881
2025-01-01 00:03:59,16.82,35.99,101398.84,208.29,0.2181,8.055,,55.39,3.94,ACTIVE,,NO,8.615,400013.6931441149,37.54641755293483,,0.6673702999566691
2025-01-01 00:04:00,14.74,26.3,101403.01,,0.1693,7.703,248.85,37.35,0.876,ACTIVE,AFRICA,NO,8.179,400198.58280897315,39.53221180132908,17.424740134076558,
2025-01-01 00:04:01,,28.38,101653.68,357.9,0.0553,,,35.89,0.746,ACTIVE,AMERICA,NO,8.15,,47.20422920403017,20.210119293038556,
2025-01-01 00:04:02,9.45,29.05,101917.02,,0.2105,7.267,290.47,46.65,3.318,,AMERICA,NO,7.853,399729.10361708724,54.39393295353763,35.701433233788734,0.2200845572810844
2025-01-01 00:04:03,11.2,29.59,101122.96,320.42,0.1076,7.646,446.08,42.21,1.717,ACTIVE,ASIA,NO,8.529,400015.37614767574,38.27803027240965,51.441147903199166,0.7990361143097877
2025-01-01 00:04:04,32.78,39.34,101830.92,457.61,0.164,,,46.18,1.878,IDLE,,NO,8.154,399707.7704505537,39.43791183136348,45.600424890241996,0.377132603681275
,,11.22,101990.16,423.99,0.0804,7.436,627.29,44.42,3.006,IDLE,EUROPE,NO,8.653,400037.3256684925,44.02599215095046,25.252591605286792,0.4112048874208009
2025-01-01 00:04:06,13.42,30.24,102216.98,487.91,0.2056,7.24,285.67,,1.349,ACTIVE,,,7.785,400200.7020075696,48.15390857640533,,0.24425295976856753
2025-01-01 00:04:07,31.02,29.36,101575.96,610.81,0.1205,7.482,406.87,42.85,2.276,SAFE,ASIA,NO,8.245,400086.02902696474,46.56506814932598,,0.40562591336267856
2025-01-01 00:04:08,37.43,19.03,,,0.213,7.905,331.92,27.48,0.971,IDLE,EUROPE,NO,8.573,400077.40732078365,42.668532520947686,22.470653359373273,0.5689862018344132
2025-01-01 00:04:09,12.97,35.37,,437.8,0.135,7.424,196.86,56.92,2.762,IDLE,ASIA,NO,7.757,,44.20769940173829,20.86106027144914,0.2741839926943327
,17.79,24.2,100595.51,294.82,0.1163,,540.85,39.87,2.758,ACTIVE,,NO,8.416,400330.5786740705,46.076190672688334,19.125641924358113,0.4726807868381182
2025-01-01 00:04:11,22.05,27.14,101186.02,357.42,0.1789,7.43,364.35,48.48,2.209,SAFE,ASIA,NO,8.123,400258.7331335601,53.698115692047224,27.036345946548856,0.19205403778990365
2025-01-01 00:04:12,30.37,44.79,101381.17,538.79,0.0748,7.413,256.28,28.36,2.082,SAFE,AMERICA,NO,,400266.39890102745,49.40907379137725,28.909082799940524,0.6213357482629793
2025-01-01 00:04:13,14.08,38.08,101270.25,242.81,0.2759,7.236,397.98,37.9,2.061,IDLE,ASIA,NO,8.005,400117.7008329188,40.828357201502115,21.429355890832348,0.41650848202331003
2025-01-01 00:04:14,18.53,34.6,101623.86,523.72,0.163,7.178,474.01,47.0,1.935,SAFE,ASIA,NO,8.141,399803.964234308,37.38647651618623,26.770296256991152,0.5503616327601406
2025-01-01 00:04:15,24.66,33.05,,329.61,0.1104,7.638,248.14,59.45,2.013,SAFE,AMERICA,NO,8.121,399742.4380394048,48.20580073918164,15.799491280597032,
2025-01-01 00:04:16,22.61,28.68,101234.01,377.26,0.122,7.762,356.04,48.53,2.77,SAFE,EUROPE,NO,8.475,400240.400887262,38.63541240623626,-2.8639801145545576,0.5418355743418419
2025-01-01 00:04:17,17.74,46.0,102322.38,,0.1512,8.08,474.84,49.39,0.644,ACTIVE,AMERICA,NO,8.999,399903.27783370984,47.053927492725364,26.312818384116042,0.3437952648671898
2025-01-01 00:04:18,19.2,36.42,101822.8,191.15,0.2197,7.537,369.81,41.01,3.54,SAFE,ASIA,NO,,399719.65104588453,48.69365822800581,29.2794057723656,0.2784185784847696
2025-01-01 00:04:19,11.75,24.0,,316.54,0.0874,7.435,416.5,44.83,2.222,IDLE,EUROPE,NO,8.265,399510.81419192994,50.165465554551865,34.29986378558114,0.5239595046931657
2025-01-01 00:04:20,18.57,,101520.34,506.36,0.1242,7.671,318.31,43.34,3.874,,AMERICA,NO,8.291,400213.69645868364,39.49996561582777,12.172094421045848,0.7583096654902668
2025-01-01 00:04:21,18.4,34.53,101142.28,,0.1465,7.128,161.25,,2.273,SAFE,AFRICA,NO,7.436,400224.0618907008,49.031464323935566,10.831082057500742,0.158151778155739
2025-01-01 00:04:22,21.39,29.55,100447.96,543.5,0.258,7.593,319.79,54.84,2.08,SAFE,ASIA,NO,8.216,400444.9552605463,50.45347121000396,4.065184488439385,0.28188647129064226
2025-01-01 00:04:23,16.67,,101553.56,281.26,0.2199,7.712,282.72,42.11,2.573,,ASIA,NO,8.265,400043.8026868177,,28.665860865308527,0.7007166058571085
2025-01-01 00:04:24,,33.43,100100.79,,0.2613,7.707,336.92,45.12,1.072,IDLE,EUROPE,YES,8.379,,,17.526741085041664,0.5083290916728159
2025-01-01 00:04:25,26.08,27.85,101162.22,380.44,0.1522,7.9,284.04,41.76,1.217,ACTIVE,AMERICA,NO,8.434,399595.6460554485,44.90872547700504,18.426520004309268,0.5315714463284363
2025-01-01 00:04:26,20.93,,101323.17,431.49,0.2503,7.22,,42.84,1.911,ACTIVE,ASIA,NO,7.885,400212.78308284935,45.45775140747102,30.924522599060893,0.925075532599241
2025-01-01 00:04:27,22.11,33.53,101101.4,372.57,0.2387,7.252,308.39,53.99,2.132,,AFRICA,NO,7.833,399961.8258182376,49.69638219274005,39.305108115739344,0.42367803768269646
2025-01-01 00:04:28,20.32,25.13,102410.69,368.11,,7.335,447.06,48.5,2.897,SAFE,ASIA,NO,8.197,399991.9402273712,45.3144168388593,19.818964633202675,0.30438594968731436
2025-01-01 00:04:29,20.0,35.06,,542.36,0.2044,7.065,423.88,47.46,2.133,IDLE,AFRICA,NO,7.899,399837.186668039,46.517490948242546,33.57876675072605,0.32959493634128556
2025-01-01 00:04:30,15.67,26.02,101841.41,361.39,0.1084,7.562,239.07,43.91,,SAFE,AMERICA,NO,8.024,399983.37972054107,48.37914766360311,29.91487342071607,0.7185369890961991
2025-01-01 00:04:31,21.9,26.54,,293.55,0.278,7.603,500.79,38.01,0.0,ACTIVE,ASIA,NO,8.577,400065.5587956477,44.124552283171084,40.17262293581197,0.14858433812635174
2025-01-01 00:04:32,19.42,25.74,102285.71,214.04,0.1328,7.568,263.21,50.49,3.517,ACTIVE,AFRICA,,8.037,399929.9779068751,45.5584590781634,28.715767182738823,
2025-01-01 00:04:33,32.56,39.05,101634.48,502.84,0.1892,7.445,215.08,51.64,1.743,ACTIVE,AFRICA,NO,7.842,,40.56109701557641,,0.40662378082754813
2025-01-01 00:04:34,29.44,27.76,,,0.1974,7.702,476.64,51.98,2.617,SAFE,ASIA,NO,8.641,400165.0928851016,45.041987391642486,18.579476312165152,0.18858692170732727
